@relation adult_test.data-weka.filters.supervised.instance.Resample-B0.0-S1-Z70.0-no-replacement-weka.filters.supervised.instance.Resample-B0.0-S1-Z30.0-no-replacement-weka.filters.supervised.instance.Resample-B0.0-S1-Z30.0-no-replacement

@attribute age numeric
@attribute ' workclass' {' State-gov',' Self-emp-not-inc',' Private',' Federal-gov',' Local-gov',' ?',' Self-emp-inc',' Without-pay',' Never-worked'}
@attribute ' fnlwg' numeric
@attribute ' education' {' Bachelors',' HS-grad',' 11th',' Masters',' 9th',' Some-college',' Assoc-acdm',' Assoc-voc',' 7th-8th',' Doctorate',' Prof-school',' 5th-6th',' 10th',' 1st-4th',' Preschool',' 12th'}
@attribute ' education-num' numeric
@attribute ' marital-status' {' Never-married',' Married-civ-spouse',' Divorced',' Married-spouse-absent',' Separated',' Married-AF-spouse',' Widowed'}
@attribute ' occupation' {' Adm-clerical',' Exec-managerial',' Handlers-cleaners',' Prof-specialty',' Other-service',' Sales',' Craft-repair',' Transport-moving',' Farming-fishing',' Machine-op-inspct',' Tech-support',' ?',' Protective-serv',' Armed-Forces',' Priv-house-serv'}
@attribute ' relationship' {' Not-in-family',' Husband',' Wife',' Own-child',' Unmarried',' Other-relative'}
@attribute ' race' {' White',' Black',' Asian-Pac-Islander',' Amer-Indian-Eskimo',' Other'}
@attribute ' sex' {' Male',' Female'}
@attribute ' capital-gain' numeric
@attribute ' capital-loss' numeric
@attribute ' hours-per-week' numeric
@attribute ' native-country' {' United-States',' Cuba',' Jamaica',' India',' ?',' Mexico',' South',' Puerto-Rico',' Honduras',' England',' Canada',' Germany',' Iran',' Philippines',' Italy',' Poland',' Columbia',' Cambodia',' Thailand',' Ecuador',' Laos',' Taiwan',' Haiti',' Portugal',' Dominican-Republic',' El-Salvador',' France',' Guatemala',' China',' Japan',' Yugoslavia',' Peru',' Outlying-US(Guam-USVI-etc)',' Scotland',' Trinadad&Tobago',' Greece',' Nicaragua',' Vietnam',' Hong',' Ireland',' Hungary',' Holand-Netherlands'}
@attribute ' class' {' <=50K',' >50K',suspicious}

@data
52,' Self-emp-not-inc',73134,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
57,' Self-emp-not-inc',69905,' HS-grad',9,' Married-civ-spouse',' Other-service',' Wife',' White',' Female',15024,0,40,' United-States',' >50K'
57,' Private',161642,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,45,' United-States',' >50K'
49,' Private',239865,' HS-grad',9,' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
37,' Private',105044,' Bachelors',13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
50,' Self-emp-not-inc',34067,' Some-college',10,' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,60,' United-States',' >50K'
42,' Private',228320,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',5178,0,45,' United-States',' >50K'
45,' Private',293628,' Some-college',10,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,50,' Philippines',' >50K'
38,' Private',187870,' Bachelors',13,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
60,' Self-emp-not-inc',176360,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
54,' Local-gov',287831,' Some-college',10,' Married-civ-spouse',' Adm-clerical',' Wife',' Black',' Female',0,0,55,' United-States',' >50K'
39,' Self-emp-not-inc',189922,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,60,' United-States',' >50K'
42,' Local-gov',261899,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
38,' Private',185053,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',0,0,20,' United-States',' >50K'
31,' Local-gov',240504,' Some-college',10,' Married-civ-spouse',' Protective-serv',' Husband',' Black',' Male',0,1902,50,' United-States',' >50K'
52,' Private',89041,' Masters',14,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',99999,0,40,' United-States',' >50K'
37,' Federal-gov',239409,' HS-grad',9,' Divorced',' Exec-managerial',' Not-in-family',' White',' Male',0,0,40,' United-States',' >50K'
41,' Self-emp-not-inc',49448,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',99999,0,40,' United-States',' >50K'
46,' Federal-gov',125892,' Masters',14,' Married-civ-spouse',' Exec-managerial',' Other-relative',' White',' Male',15024,0,40,' United-States',' >50K'
25,' Private',281627,' Bachelors',13,' Never-married',' Tech-support',' Not-in-family',' White',' Female',0,1564,30,' United-States',' >50K'
63,' Self-emp-not-inc',130221,' Masters',14,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,60,' United-States',' >50K'
35,' Private',399601,' HS-grad',9,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
50,' Self-emp-inc',209642,' Some-college',10,' Married-civ-spouse',' Sales',' Husband',' White',' Male',99999,0,55,' United-States',' >50K'
42,' Private',188615,' Some-college',10,' Separated',' Prof-specialty',' Not-in-family',' White',' Male',0,2231,50,' Canada',' >50K'
62,' Self-emp-inc',164616,' Doctorate',16,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',15024,0,45,' United-States',' >50K'
57,' ?',153788,' Bachelors',13,' Married-civ-spouse',' ?',' Wife',' White',' Female',99999,0,45,' United-States',' >50K'
50,' Private',245356,' Some-college',10,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
51,' Self-emp-not-inc',329980,' Some-college',10,' Divorced',' Craft-repair',' Not-in-family',' White',' Male',0,0,8,' United-States',' >50K'
38,' Private',109594,' Bachelors',13,' Divorced',' Sales',' Not-in-family',' White',' Female',0,0,70,' United-States',' >50K'
38,' Private',200445,' Some-college',10,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,48,' United-States',' >50K'
32,' Private',193285,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,45,' United-States',' >50K'
52,' Private',153155,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',15024,0,40,' United-States',' >50K'
63,' Private',165611,' Some-college',10,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',15024,0,40,' United-States',' >50K'
36,' Private',128392,' Bachelors',13,' Divorced',' Exec-managerial',' Not-in-family',' White',' Male',4787,0,40,' United-States',' >50K'
49,' Self-emp-not-inc',228372,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,1977,60,' United-States',' >50K'
64,' Private',104973,' HS-grad',9,' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,45,' United-States',' >50K'
44,' Federal-gov',296858,' Masters',14,' Married-civ-spouse',' Armed-Forces',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
65,' Self-emp-inc',103824,' Masters',14,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
57,' Private',322691,' Assoc-voc',11,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
58,' Self-emp-inc',120384,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
48,' Private',148254,' Bachelors',13,' Married-civ-spouse',' Other-service',' Wife',' White',' Female',0,1902,40,' ?',' >50K'
36,' Private',170174,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',15024,0,56,' United-States',' >50K'
61,' Private',54780,' Bachelors',13,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
66,' Private',171331,' Some-college',10,' Married-civ-spouse',' Transport-moving',' Husband',' Black',' Male',0,0,40,' United-States',' >50K'
74,' Self-emp-inc',148003,' Bachelors',13,' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',0,0,6,' United-States',' >50K'
34,' Self-emp-not-inc',203051,' HS-grad',9,' Married-spouse-absent',' Craft-repair',' Not-in-family',' White',' Male',0,0,50,' United-States',' >50K'
49,' Private',117849,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
37,' Private',166115,' 10th',6,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
21,' Private',186087,' Bachelors',13,' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',0,0,40,' United-States',' >50K'
35,' Private',189102,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,55,' United-States',' >50K'
47,' Private',177087,' HS-grad',9,' Widowed',' Exec-managerial',' Not-in-family',' White',' Female',0,2444,50,' United-States',' >50K'
58,' Private',145370,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' Black',' Male',15024,0,50,' United-States',' >50K'
49,' Private',204629,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
37,' Self-emp-inc',329980,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',15024,0,50,' United-States',' >50K'
58,' Private',98630,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
77,' State-gov',267799,' Doctorate',16,' Married-spouse-absent',' Prof-specialty',' Not-in-family',' White',' Male',0,0,4,' United-States',' >50K'
39,' Self-emp-not-inc',131808,' Some-college',10,' Married-civ-spouse',' Sales',' Husband',' White',' Male',7688,0,80,' United-States',' >50K'
67,' Self-emp-not-inc',268781,' Bachelors',13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,20,' United-States',' >50K'
52,' State-gov',21764,' Some-college',10,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,60,' United-States',' >50K'
51,' Private',249449,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,55,' United-States',' >50K'
67,' Private',127921,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',9386,0,40,' United-States',' >50K'
51,' Private',106151,' 5th-6th',3,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,44,' ?',' >50K'
46,' Self-emp-inc',167882,' Assoc-voc',11,' Divorced',' Exec-managerial',' Not-in-family',' White',' Female',8614,0,70,' United-States',' >50K'
50,' State-gov',78923,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,1485,40,' United-States',' >50K'
39,' Private',162370,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
42,' Private',337276,' Some-college',10,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
49,' Self-emp-not-inc',155659,' 5th-6th',3,' Married-civ-spouse',' Other-service',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
